timestamp,src_ip,dst_ip,src_port,dst_port,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,protocol_type,label
2026-05-02 12:18:54,143.232.215.206,35.156.66.210,21425,21,7.46951582740636,730.0185076254711,44905.09269513506,0,0,0,3,0,1,0,29,28,0.094454648864283,80,21,udp,normal
2026-05-02 12:19:00,233.225.100.105,115.215.91.3,28246,443,12.354326320627651,953.650070756924,3648.919263886009,0,0,0,4,0,1,0,42,28,0.07453111537922168,81,14,tcp,normal
2026-05-02 12:19:06,158.193.202.55,201.174.123.211,21389,443,3.0384717187561963,82.4364064893345,868.2839096613909,0,0,0,1,0,1,0,18,10,0.02384493766247819,69,16,tcp,normal
2026-05-02 12:19:12,76.97.57.122,151.215.225.50,7481,443,0.0,24.0,0.0,0,0,0,0,0,0,0,377,4,0.9362429305509077,226,13,tcp,port_scan
2026-05-02 12:19:18,7.130.113.132,98.246.4.49,10802,3389,0.5583725029919596,4297.704888942873,36269.20785911342,0,0,0,2,0,0,0,42,18,0.03756163563414683,79,26,tcp,normal
2026-05-02 12:19:24,84.241.245.101,4.205.43.27,8659,443,0.04547699803614305,2342.607889456971,18368.93120684943,0,0,0,4,0,1,0,49,24,0.005679629348307508,71,58,tcp,normal
2026-05-02 12:19:30,238.238.80.120,247.6.150.69,26715,80,1.5402624824011315,604.2156128379124,7441.211160193478,0,0,0,1,0,0,0,8,24,0.021637575591652854,55,18,icmp,normal
2026-05-02 12:19:36,162.245.90.129,32.131.246.66,55032,443,0.046217436637781814,554.0510327494916,31411.58904428332,0,0,0,3,0,0,0,28,11,0.029122814884496594,3,34,tcp,normal
2026-05-02 12:19:42,140.90.172.240,228.172.193.168,10726,80,0.0,35.0,0.0,0,0,0,0,0,0,0,344,2,0.5991454393392023,210,11,tcp,port_scan
2026-05-02 12:19:48,97.242.216.224,135.81.197.53,10873,25,0.01481179413178177,29.10151268416272,12.242934702496047,0,1,0,0,0,0,0,482,498,0.8091649503069324,222,250,tcp,ddos
2026-05-02 12:19:54,237.101.245.177,143.10.233.178,13754,3306,10.223400900512182,820.0311258567187,67511.91548785669,0,0,0,4,0,1,0,24,26,0.06982770278468854,70,8,udp,normal
2026-05-02 12:20:00,226.7.222.244,247.41.239.78,42923,443,6.539387627415336,819.6627845232675,4525.947207954798,0,0,0,4,0,1,0,38,13,0.065352053761979,38,25,tcp,normal
2026-05-02 12:20:06,223.155.184.170,221.233.58.151,50802,25,2.0957550967752123,128.81067748050756,10175.049989876992,0,0,0,3,0,1,0,10,10,0.03781044598564585,37,7,tcp,normal
2026-05-02 12:20:12,43.216.89.91,131.171.136.212,56671,21,0.873942445366517,1163.7743263971195,131219.04128927022,0,0,0,2,0,1,0,19,12,0.1310629544554211,57,33,icmp,normal
2026-05-02 12:20:18,26.118.148.54,141.3.95.66,43718,80,0.197966814769333,78.53559060940866,34.70385350464095,0,0,0,0,7,0,1,116,8,0.706566442409326,14,8,tcp,brute_force
2026-05-02 12:20:24,16.83.28.231,13.190.30.187,10064,3306,1.1532846823550449,17929.462270105603,1129.3764924291268,0,1,0,0,0,1,0,42,17,0.07274972414987244,36,41,udp,normal
2026-05-02 12:20:30,183.25.231.95,105.225.74.149,48648,22,0.0009006313774414355,35.44425780886281,24.481346744925556,0,0,0,0,0,0,0,404,426,0.8149857690919361,209,241,tcp,ddos
2026-05-02 12:20:36,233.241.144.172,170.7.214.113,38839,443,1.82794681983964,29.212078145818182,9.228480449941499,0,1,0,0,0,0,0,511,448,0.9234348030342286,250,249,icmp,ddos
2026-05-02 12:20:42,154.234.31.63,219.84.112.186,61574,22,1.4962154537418513,1085.5897217393328,26712.87181643697,0,0,0,1,0,0,0,45,24,0.0010307060756958514,33,9,tcp,normal
2026-05-02 12:20:48,175.42.19.38,169.92.157.113,17024,80,4.681256791374099,3981.7809085638555,20470.85258636666,0,0,0,4,0,1,0,37,29,0.013841616200876488,26,21,tcp,normal
2026-05-02 12:20:54,15.75.31.162,166.189.182.128,58309,80,0.3476968467368982,15.740803980966657,36.45736775840485,0,1,0,0,0,0,0,427,412,0.9711236238341181,221,200,tcp,ddos
2026-05-02 12:21:00,239.87.15.25,105.128.117.6,13713,3306,9.747542665868416,771.5064788683758,9315.432519462429,0,0,0,2,0,1,0,12,21,0.033913061104176905,12,44,icmp,normal
2026-05-02 12:21:06,103.90.109.114,137.184.87.151,59595,80,3.53552181303225,1652.2798543054514,2467.677018436656,0,0,0,4,0,1,0,3,15,0.0033052304190925616,6,6,icmp,normal
2026-05-02 12:21:12,177.149.140.86,219.80.75.192,6746,80,5.506327516026851,1561.661659449558,24095.30718978163,0,0,0,0,0,0,0,32,9,0.030604135104544548,59,38,udp,normal
2026-05-02 12:21:18,167.31.31.53,96.249.185.41,8249,22,2.8654063598325563,6641.508726291639,6806.817308144196,0,0,0,4,0,1,0,22,8,0.068850755919595,91,25,tcp,normal
2026-05-02 12:21:24,228.9.197.157,120.203.154.148,15219,80,5.651100182756405,5750.461595181153,9225.14913398474,0,0,0,3,0,0,0,38,15,0.0902504240929508,24,25,tcp,normal
2026-05-02 12:21:30,246.39.141.148,141.81.149.66,35960,3389,1.2851591504781665,3193.719180848879,1415.6601274035236,0,0,0,2,0,1,0,10,18,0.016386198103858066,80,27,tcp,normal
2026-05-02 12:21:36,251.182.116.103,147.24.217.208,52040,3306,6.2692464388838784,5004.642559250113,9207.686422797024,0,0,0,1,0,1,0,21,2,0.040976623486353496,84,14,tcp,normal
2026-05-02 12:21:42,253.168.38.49,225.20.155.14,43505,3389,5.440555538889899,32066.793986773544,101988.03448011517,0,0,0,0,0,1,0,29,17,0.06904319093956646,79,21,udp,normal
2026-05-02 12:21:48,237.13.87.42,238.245.106.74,14183,8080,8.197634226295659,1016.4832361880348,13726.891881385116,0,0,0,2,0,1,0,21,15,0.0019926827520626127,50,19,tcp,normal
2026-05-02 12:21:54,38.93.241.5,145.18.29.167,43046,22,4.572737712303205,2499.5963791514732,10047.692293175243,0,0,0,4,0,1,0,20,23,0.027813034733176124,36,23,tcp,normal
2026-05-02 12:22:00,74.10.212.74,145.212.236.233,19663,80,545.4646535872978,534.2388643074039,698554.9641155889,0,0,0,27,0,1,4,19,8,0.032859512748955766,5,3,tcp,data_exfil
2026-05-02 12:22:06,18.2.223.125,16.181.167.217,6613,80,6.827573441341478,3180.5393650039464,572.5804437854059,0,0,0,3,0,0,0,48,20,0.0902076135270087,64,33,udp,normal
2026-05-02 12:22:12,135.230.123.184,121.241.97.199,40393,22,0.059174253782710254,489.20346588704496,16886.23219813814,0,0,0,0,0,1,0,15,19,0.01377431247079797,45,10,tcp,normal
2026-05-02 12:22:18,88.84.104.91,250.74.113.10,49858,443,7.566569501452846,3386.556120341861,14128.099391932192,0,0,0,0,0,1,0,17,2,0.035595045266406763,54,36,icmp,normal
2026-05-02 12:22:24,80.81.34.230,210.127.167.235,39481,80,2.972583930425745,38391.47589548794,35005.11031780698,0,0,0,4,0,1,0,43,27,0.05735616533438533,7,13,tcp,normal
2026-05-02 12:22:30,142.137.15.242,142.91.11.41,14389,22,4.542256167094156,242.98545815050366,58581.22476469017,0,0,0,2,0,1,0,35,11,0.03451913785812843,54,18,udp,normal
2026-05-02 12:22:36,47.166.186.28,24.75.188.191,17097,80,3.0842222723172408,176.1266032705025,35247.06105001579,0,0,0,4,0,0,0,29,10,0.03622051636359591,22,33,tcp,normal
2026-05-02 12:22:42,12.152.129.108,15.152.237.31,53190,3389,0.005197193978867376,126.95048381007513,18.77424477392592,0,1,0,0,0,0,0,486,419,0.8646294437903614,236,240,udp,ddos
2026-05-02 12:22:48,41.118.89.64,114.134.168.102,13531,3389,0.24542276177863112,78.5069355094951,28.79030818660106,0,1,0,0,0,0,0,479,484,0.8902266813251508,201,254,icmp,ddos
2026-05-02 12:22:54,35.103.223.194,204.105.242.56,21128,22,3.6524766249075187,386.4238962479198,1012.4818894203796,0,0,0,1,0,1,0,43,3,0.03788083624203342,9,52,tcp,normal
2026-05-02 12:23:00,175.220.149.75,93.189.164.134,12075,3306,0.0,15.0,0.0,0,0,0,0,0,0,0,266,5,0.8177773091082385,225,9,udp,port_scan
2026-05-02 12:23:06,99.32.126.31,183.149.136.46,64896,22,10.70913332417349,536.7788476880628,29606.912411315323,0,0,0,4,0,0,0,10,29,0.04714555334286333,27,19,tcp,normal
2026-05-02 12:23:12,250.137.49.195,68.248.45.85,5912,80,0.9684655704955264,1131.3170229961713,527.8038886092912,0,0,0,3,0,0,0,19,28,0.1608311360792422,90,23,tcp,normal
2026-05-02 12:23:18,109.38.16.113,55.123.112.222,34512,3389,314.76543552902365,376.9437641293822,1097036.3959660053,0,0,0,20,0,1,1,11,5,0.04099932644016462,11,1,tcp,data_exfil
2026-05-02 12:23:24,232.1.169.163,2.136.228.49,13690,8080,3.384308879028172,2674.469971083797,8029.04999620628,0,0,0,0,0,1,0,43,19,0.06328904381768374,76,2,tcp,normal
2026-05-02 12:23:30,186.25.73.75,250.1.210.219,40126,443,0.16129260770302406,2249.464779646635,2836.185119876367,0,0,0,0,0,1,0,39,5,0.05379669595551474,80,50,udp,normal
2026-05-02 12:23:36,177.187.120.213,223.190.147.235,30664,443,1.296712629374052,92.13449368706611,33.382553650004475,0,0,0,2,3,0,0,286,3,0.5011824252406711,17,5,tcp,brute_force
2026-05-02 12:23:42,226.114.27.248,140.222.167.167,2971,80,0.42745415369379364,4372.071737768558,7830.812473228826,0,0,0,3,0,1,0,44,27,0.1113958463005792,83,23,tcp,normal
2026-05-02 12:23:48,10.173.141.238,121.140.53.32,26137,3306,13.559774851595837,24122.174394692072,2623.2244735591244,0,0,0,0,0,0,0,1,15,0.1328298379833275,8,23,tcp,normal
2026-05-02 12:23:54,105.46.221.221,125.133.179.212,42661,3389,0.33604796744704357,1335.5940379214967,4118.408277172745,0,0,0,1,0,1,0,9,14,0.08675342703875166,98,22,tcp,normal
2026-05-02 12:24:00,163.11.250.87,240.107.64.130,7287,3306,0.23297894411260228,121.76023369722151,76.4169966570954,0,0,0,1,5,0,1,119,2,0.2793545280820866,16,2,tcp,brute_force
2026-05-02 12:24:06,67.71.174.85,36.23.80.79,37930,21,1.2558366913791223,2803.4993878380938,33120.03630826608,0,0,0,0,0,1,0,22,21,0.003803308669512664,61,52,tcp,normal
2026-05-02 12:24:12,185.153.49.53,229.221.178.123,37840,443,3.8323302075369785,38612.19097597006,1668.274401915952,0,0,0,3,0,1,0,36,3,0.013654306200456542,40,11,udp,normal
2026-05-02 12:24:18,200.93.162.22,37.85.128.252,18853,443,535.2820574691891,80.086372334574,115312.5910467906,0,0,0,21,0,1,3,15,5,0.013878829942313483,4,8,tcp,data_exfil
2026-05-02 12:24:24,37.118.17.137,254.26.153.44,7711,443,1.7738655690200216,82.53258570349497,26.490451326768195,0,0,0,2,7,0,0,252,9,0.584177435352831,9,5,tcp,brute_force
2026-05-02 12:24:30,237.167.200.153,20.169.183.145,54064,80,5.736572032898788,2071.908258702122,18082.16754681595,0,0,0,3,0,1,0,44,13,0.03405398048102468,96,54,tcp,normal
2026-05-02 12:24:36,252.199.231.58,114.141.66.49,16625,443,0.9100937190977965,3675.7885054108324,3091.828370548259,0,0,0,3,0,1,0,40,12,0.083296559581832,6,22,tcp,normal
2026-05-02 12:24:42,58.207.29.73,49.6.28.182,22032,443,0.0,42.0,0.0,0,0,0,0,0,0,0,307,7,0.8528371858609829,223,8,tcp,port_scan
2026-05-02 12:24:48,57.24.25.199,135.172.188.176,27624,80,16.68782581026049,42076.25413258892,5465.739512065898,0,0,0,3,0,1,0,8,7,0.003973929511536963,31,23,tcp,normal
2026-05-02 12:24:54,69.229.51.211,6.31.111.208,6538,22,0.0,30.0,0.0,0,0,0,0,0,0,0,478,7,0.9674214030935882,232,14,tcp,port_scan
2026-05-02 12:25:00,227.5.176.160,12.124.225.4,12756,443,5.067417273430605,14332.9813464972,2298.600398823326,0,0,0,2,0,1,0,37,9,0.1904571358802254,14,35,tcp,normal
2026-05-02 12:25:06,28.111.142.166,240.198.173.48,49912,443,1.2209648931880184,58.51248939234044,36.59850110490882,0,0,0,0,0,0,0,403,441,0.928964903981954,200,244,tcp,ddos
2026-05-02 12:25:12,12.114.119.164,205.177.83.196,45019,443,14.435868406204872,6644.341174488621,20810.66224948691,0,0,0,2,0,1,0,24,10,0.01633073120363935,64,38,udp,normal
2026-05-02 12:25:18,22.29.172.223,148.135.51.216,12233,3306,6.657807391335185,923.3085385295263,5389.158070273516,0,0,0,4,0,0,0,17,11,0.007530427329372057,67,52,tcp,normal
2026-05-02 12:25:24,8.179.233.174,228.137.47.69,65162,22,11.97495484629651,1111.1516368478387,12987.863399185568,0,0,0,2,0,0,0,6,23,0.10980848243495897,82,28,tcp,normal
2026-05-02 12:25:30,1.109.219.124,180.96.172.205,51224,3306,0.1511129511359712,85.38720371993381,94.81040857645642,0,0,0,1,8,0,1,175,9,0.4552858393003222,16,2,tcp,brute_force
2026-05-02 12:25:36,137.229.215.242,27.183.194.204,16948,80,0.3785975870268061,146.85034396868465,107.62130895319206,0,0,0,0,9,0,0,104,9,0.19507489920999085,10,8,tcp,brute_force
2026-05-02 12:25:42,204.91.107.121,6.91.77.143,29155,443,0.44766105551222074,102.60057327508034,15.862460892129254,0,0,0,0,0,0,0,492,472,0.961250583177234,248,238,icmp,ddos
2026-05-02 12:25:48,233.66.229.89,22.250.242.222,4245,8080,1.60142699116957,95.30627103483236,71.46580096635475,0,0,0,1,9,0,0,117,3,0.047960853222583026,2,4,tcp,brute_force
2026-05-02 12:25:54,253.78.25.145,124.172.59.213,36873,3389,1.5353731451138606,1016.1254519792385,718.2908593431824,0,0,0,1,0,0,0,16,17,0.06883890231808207,67,44,udp,normal
2026-05-02 12:26:00,44.92.119.225,123.240.184.87,19658,80,0.8252452667553098,2354.8498585919965,39291.10939241668,0,0,0,0,0,0,0,42,20,0.16111547116989167,63,3,tcp,normal
2026-05-02 12:26:06,72.20.13.153,101.90.1.112,22422,3306,0.05285206848170764,37.77474567474192,33.000505064357384,0,0,0,0,0,0,0,448,492,0.8212689365293053,234,251,udp,ddos
2026-05-02 12:26:12,223.22.242.32,68.250.177.145,41191,443,0.0,37.0,0.0,0,0,0,0,0,0,0,333,6,0.9101364056958814,230,16,tcp,port_scan
2026-05-02 12:26:18,153.14.238.192,70.107.119.139,48116,80,394.01509888759847,310.28812026225285,242889.99035958227,0,0,0,25,0,1,1,3,8,0.006468269464457957,15,5,tcp,data_exfil
2026-05-02 12:26:24,56.171.197.41,249.17.143.242,20898,443,11.722958761403834,1844.09834969322,13884.684242973508,0,0,0,1,0,0,0,45,9,0.04936941563223106,92,34,icmp,normal
2026-05-02 12:26:30,203.197.208.233,213.209.117.199,45571,22,19.548989254179048,33726.46251942598,10983.521711993713,0,0,0,4,0,1,0,43,16,0.0359670876451043,86,18,icmp,normal
2026-05-02 12:26:36,122.79.180.232,27.194.153.195,50022,3389,1.7107015194352853,1231.6615664603585,4863.898146098663,0,0,0,2,0,0,0,24,24,0.015401002058875929,62,50,tcp,normal
2026-05-02 12:26:42,126.63.173.41,55.171.64.95,57409,443,7.175360691532479,2231.138255545589,19705.075301852718,0,0,0,4,0,0,0,24,10,0.0406240727476508,10,25,udp,normal
2026-05-02 12:26:48,108.241.165.219,53.143.141.214,43250,3389,2.4152533331571666,455.092349480518,94425.2052707074,0,0,0,0,0,1,0,9,6,0.06674917257794132,99,30,tcp,normal
2026-05-02 12:26:54,104.103.109.98,180.68.114.205,30372,3389,1.7790593565488702,1271.9268529751,6144.534669170191,0,0,0,3,0,1,0,7,10,0.046402978415741716,79,49,tcp,normal
2026-05-02 12:27:00,89.102.143.89,160.162.85.163,45887,3389,0.8099442827442433,1398.9149780279297,2193.415220048584,0,0,0,3,0,1,0,14,19,0.01472172105092182,76,58,tcp,normal
2026-05-02 12:27:06,133.199.89.152,99.184.201.145,41607,80,1.8358668446514372,94.59712868452236,45.16577130698416,0,0,0,0,8,0,0,117,5,0.2881467289416294,11,9,tcp,brute_force
2026-05-02 12:27:12,19.122.64.171,120.166.44.201,61595,8080,0.1319398457935377,105.65985149989481,15.142239711968482,0,0,0,0,0,0,0,444,475,0.9745684439828063,252,203,icmp,ddos
2026-05-02 12:27:18,194.146.87.189,95.51.161.229,36631,443,1.2103881772375629,14857.891197596662,58775.964471321415,0,0,0,0,0,1,0,23,22,0.0015471817529802696,27,26,tcp,normal
2026-05-02 12:27:24,198.76.39.94,184.147.125.72,15294,80,9.231037408879372,2301.7177023426607,647.8523423900951,0,0,0,1,0,1,0,43,22,0.061761720406419016,77,6,udp,normal
2026-05-02 12:27:30,49.201.78.143,170.226.166.160,28823,22,0.0865587539973126,24.69432204530221,27.24918797389482,0,0,0,0,0,0,0,495,511,0.9745201536858266,240,252,tcp,ddos
2026-05-02 12:27:36,69.226.152.37,30.39.159.245,33484,443,0.40257128354462246,130.19778674889605,25.201716007229376,0,0,0,0,3,0,1,145,4,0.305948213043942,18,8,tcp,brute_force
2026-05-02 12:27:42,14.115.147.125,122.47.197.44,2955,80,1.9165538166570073,170.35454788663625,148.64631168185747,0,0,0,2,4,0,0,209,4,0.5694189887243569,4,4,udp,brute_force
2026-05-02 12:27:48,12.12.228.134,92.162.12.211,44048,443,6.748145726709836,1257.6964185084,86860.95960577248,0,0,0,0,0,1,0,29,26,0.11950232088403036,1,57,tcp,normal
2026-05-02 12:27:54,186.118.192.50,2.246.37.43,24801,22,1.7628576980277544,948.4243655104596,2680.0010254618323,0,0,0,3,0,1,0,34,24,0.01151410989374787,28,53,tcp,normal
2026-05-02 12:28:00,5.170.56.129,248.49.160.231,7529,22,0.6386263029584973,295.44767301271713,41.10341425925175,0,0,0,0,6,1,0,100,4,0.31090714829801663,8,8,tcp,brute_force
2026-05-02 12:28:06,241.160.59.163,217.225.130.195,23205,443,3.6414791660759405,5684.75871140766,3106.621789050048,0,0,0,2,0,1,0,34,29,0.005426858832182718,99,7,tcp,normal
2026-05-02 12:28:12,12.164.132.216,80.225.57.146,5067,8080,1.0163173813550934,178.4144994061745,32.82598209653753,0,0,0,0,5,0,1,211,3,0.10764932320437112,1,9,tcp,brute_force
2026-05-02 12:28:18,105.108.188.199,1.32.193.229,9456,22,4.65698336216083,237.38530320251448,2846.1575742791206,0,0,0,1,0,0,0,37,6,0.07026955667929498,3,44,tcp,normal
2026-05-02 12:28:24,242.209.199.8,150.126.249.171,27639,3306,3.4040736575513897,76.62657723312653,3344.127315723858,0,0,0,4,0,1,0,15,15,0.05600049050888774,78,12,udp,normal
2026-05-02 12:28:30,147.140.193.96,160.208.149.225,38575,443,3.1396014783062025,4739.001114560061,17954.417409686743,0,0,0,0,0,0,0,9,26,0.012019077770693972,66,33,tcp,normal
2026-05-02 12:28:36,163.38.130.34,4.60.100.52,2833,8080,1.9610534018342696,2359.2778460952777,13104.555333399676,0,0,0,0,0,1,0,33,6,0.046675813733842976,25,38,tcp,normal
2026-05-02 12:28:42,138.99.253.187,234.244.176.211,56315,3306,0.019136185981980285,7864.51307432742,24304.12650402956,0,0,0,1,1,1,0,12,16,0.03839107812821501,32,37,tcp,normal
2026-05-02 12:28:48,144.16.173.77,231.116.215.83,50083,8080,1.2237717902728715,105.72757365225694,108.79514577990159,0,0,0,1,4,0,0,232,4,0.19802666051564305,16,4,tcp,brute_force
2026-05-02 12:28:54,57.143.111.170,46.58.192.64,62591,80,1.8623742627103856,635.7572715928055,1512.7500201693513,0,0,0,1,1,1,0,24,12,0.02086519144262555,10,18,udp,normal
2026-05-02 12:29:00,107.33.180.149,226.91.97.169,26988,22,9.459780387317005,18279.130867778844,8374.715022627734,0,0,0,3,0,1,0,26,15,0.04907654867702097,73,43,tcp,normal
2026-05-02 12:29:06,149.179.200.181,113.145.165.76,12869,3389,1.4462115619560123,4695.892461611146,1290.1825377219627,0,0,0,3,0,1,0,6,18,0.023198964593663923,94,33,tcp,normal
2026-05-02 12:29:12,141.202.153.250,156.30.111.50,15969,3389,1.9676604340154342,391.78027769324837,79254.30272488906,0,0,0,2,0,1,0,34,6,0.00024494719435893696,29,22,tcp,normal
2026-05-02 12:29:18,36.83.209.123,44.175.129.244,37389,3389,0.0,28.0,0.0,0,0,0,0,0,0,0,226,6,0.9425110747340943,232,17,tcp,port_scan
2026-05-02 12:29:24,26.134.140.158,175.253.80.8,39925,443,2.6137023652531557,1705.994513429889,4900.413107626947,0,0,0,2,0,1,0,23,28,0.0619708544107899,45,39,tcp,normal
2026-05-02 12:29:30,187.17.76.94,247.81.237.130,1338,80,1.978137348938951,2472.9753021460792,1920.976696324534,0,0,0,2,0,1,0,1,13,0.048857540573532726,25,50,tcp,normal
2026-05-02 12:29:36,174.142.123.176,181.81.250.108,1569,80,0.0,8.0,0.0,0,0,0,0,0,0,0,424,7,0.9849988663475566,239,13,tcp,port_scan
2026-05-02 12:29:42,84.64.247.95,183.183.63.246,10206,25,0.4976594246574393,9130.87119718963,10289.795533788098,0,0,0,0,0,1,0,24,15,0.018865325598015802,7,34,udp,normal
2026-05-02 12:29:48,8.44.95.183,202.150.111.11,42566,25,1.565762161068664,2049.479386222486,3316.8307455005506,0,0,0,1,0,0,0,1,15,0.06839846990667342,33,51,udp,normal
2026-05-02 12:29:54,206.249.236.132,53.175.64.121,44150,443,0.011751167519305772,388.8778132034923,31692.279510052274,0,0,0,4,0,0,0,27,26,0.049801572331657745,52,9,tcp,normal
2026-05-02 12:30:00,81.77.235.133,204.92.211.236,27646,80,0.6891570501287272,1470.7316611258411,2243.6027860479767,0,0,0,1,0,1,0,28,1,0.009284848839104475,5,50,udp,normal
2026-05-02 12:30:06,101.22.235.80,186.130.55.221,48989,25,5.237841932034858,322.5973075320318,13822.440874087224,0,0,0,4,0,0,0,39,22,0.04412404417628345,79,41,tcp,normal
2026-05-02 12:30:12,59.94.82.197,89.46.18.130,50889,25,0.5717981928455317,133.39093906280908,131.2227273840729,0,0,0,1,7,0,1,228,2,0.40531682998295354,4,8,tcp,brute_force
2026-05-02 12:30:18,245.2.205.243,212.27.19.67,20577,22,3.5652599627986885,1139.4859501485957,113557.6194797738,0,1,0,0,0,0,0,1,4,0.0748666116955132,85,59,udp,normal
2026-05-02 12:30:24,79.63.31.201,75.226.5.55,31726,22,10.461544615891249,6978.105561247913,861.033311897864,0,0,0,1,1,0,0,23,8,0.022919640488984372,91,11,tcp,normal
2026-05-02 12:30:30,172.233.52.204,108.21.230.115,31966,3306,460.5107540206222,356.3561204349159,883984.6541942032,0,0,0,12,0,1,2,28,6,0.0853593355840781,8,2,tcp,data_exfil
2026-05-02 12:30:36,149.67.238.121,67.8.63.192,23884,3389,1.8743311701691228,243.73912206992097,81.83268442261196,0,0,0,2,9,1,1,208,7,0.2214130591322946,8,4,udp,brute_force
2026-05-02 12:30:42,45.189.38.38,33.198.124.177,63962,8080,1.2621539459054631,232.95742710621843,14068.335385181528,0,0,0,3,0,0,0,29,25,0.0984711762613644,56,5,tcp,normal
2026-05-02 12:30:48,115.59.231.137,29.20.177.232,43840,3389,0.8142256591231932,118.48137348497491,8.10979743436404,0,1,0,0,0,0,0,485,460,0.9338313712010452,222,231,icmp,ddos
2026-05-02 12:30:54,19.153.158.157,65.10.96.204,63030,3389,3.8652284354302098,40410.99347914534,3097.440358769314,0,0,0,0,0,1,0,3,13,0.006153529442748661,61,36,udp,normal
2026-05-02 12:31:00,27.189.227.75,155.41.27.217,65147,443,6.710873543226646,852.7724266198335,729.4160892557485,0,0,0,0,0,1,0,2,19,0.07785540986529682,21,9,tcp,normal
2026-05-02 12:31:06,188.236.200.127,140.128.114.67,54018,80,6.948923582477305,4069.3281731051197,21444.05488126915,0,0,0,0,0,1,0,34,27,0.0518249969863504,31,57,tcp,normal
2026-05-02 12:31:12,20.43.192.139,123.204.122.105,17830,3389,5.174600686113209,818.9867016512222,17011.781037692595,0,0,0,3,0,1,0,45,19,0.00600738437183062,12,14,tcp,normal
2026-05-02 12:31:18,194.106.104.217,230.60.124.195,52028,443,0.0,6.0,0.0,0,0,0,0,0,0,0,466,8,0.7625395167157604,234,4,tcp,port_scan
2026-05-02 12:31:24,96.106.136.169,127.49.72.106,46051,3389,1.4382198930698729,76.8406889970687,43.169807804367665,0,0,0,2,6,0,1,251,6,0.5219805846092784,12,7,tcp,brute_force
2026-05-02 12:31:30,165.10.148.15,54.208.31.126,51012,3389,1.6105475999006464,245.16293802018546,1344.669410735443,0,0,0,3,0,1,0,26,14,0.00020621024810519982,41,28,udp,normal
2026-05-02 12:31:36,164.229.233.213,133.249.38.216,16494,80,0.7289538325171298,1881.7691992255156,6373.132458749376,0,0,0,2,0,1,0,2,17,0.031999525691400243,62,26,icmp,normal
2026-05-02 12:31:42,112.219.173.196,47.114.233.196,37283,22,0.17186599173596964,1452.1650846351656,5916.209695445843,0,0,0,2,0,0,0,10,12,0.0017846916126410984,72,20,tcp,normal
2026-05-02 12:31:48,56.201.242.136,82.86.224.65,62323,22,0.12366145548359203,188.44326920594594,58.70507423697356,0,0,0,2,5,0,1,263,6,0.4640412753835324,3,5,tcp,brute_force
2026-05-02 12:31:54,111.178.193.114,11.142.243.108,58161,443,1.9033479802507214,1335.757197588934,11169.286060690294,0,0,0,4,0,1,0,49,4,0.048942883964497266,73,56,icmp,normal
2026-05-02 12:32:00,216.138.20.19,218.57.190.48,52786,80,7.578952457757636,475.5075357980505,10640.50072269113,0,0,0,0,0,1,0,40,3,0.19549421468707062,43,8,tcp,normal
2026-05-02 12:32:06,136.123.204.233,251.92.157.178,55169,443,0.36322280964980125,318.35217957522326,575.9031561853874,0,0,0,0,0,1,0,14,19,0.01789528652803986,96,12,tcp,normal
2026-05-02 12:32:12,162.88.26.216,143.81.68.190,3447,443,0.3000125530714296,1746.3523969631492,5086.1409225467705,0,0,0,4,0,1,0,42,15,0.07834175797701719,37,32,tcp,normal
2026-05-02 12:32:18,237.165.100.241,153.208.86.75,48919,80,0.4421461118953417,263.9593727193579,57.00822208402244,0,0,0,1,7,0,0,108,9,0.21029035302348284,2,7,tcp,brute_force
2026-05-02 12:32:24,51.165.23.138,24.106.249.130,65397,80,1.6559890449041124,3173.28247062787,25831.043070506716,0,0,0,3,0,0,0,25,27,0.02306953766086984,60,35,udp,normal
2026-05-02 12:32:30,9.158.149.5,96.23.54.122,11677,443,2.200070646615562,69.16979177405065,152054.42807799164,0,0,0,0,0,1,0,21,19,0.023399903044809208,70,1,tcp,normal
2026-05-02 12:32:36,205.133.52.99,204.165.88.203,25475,22,5.062214460021356,384.9007508865488,168011.95211074117,0,0,0,1,0,1,0,44,15,0.014431292631725436,80,59,icmp,normal
2026-05-02 12:32:42,210.147.2.245,114.39.248.144,30534,443,0.665729798585317,8483.319219410565,8701.68489637626,0,0,0,2,0,0,0,47,9,0.01428964028821232,38,13,udp,normal
2026-05-02 12:32:48,214.216.188.242,233.240.251.227,6342,22,10.307232165577965,8340.143360028213,5601.335125206062,0,0,0,4,0,1,0,27,28,0.066698716062462,93,11,tcp,normal
2026-05-02 12:32:54,247.66.246.155,80.233.227.113,46152,80,254.57486262338756,230.8716907234221,431344.4564347008,0,0,0,21,0,1,2,29,8,0.2207094501214394,7,7,tcp,data_exfil
2026-05-02 12:33:00,131.237.88.74,169.109.68.148,61011,22,0.4264771518816713,6609.747570605627,18679.723696054578,0,0,0,4,0,0,0,49,12,0.025090450560656924,9,24,tcp,normal
2026-05-02 12:33:06,126.94.196.229,125.170.192.232,32365,22,4.100912120190553,1852.6007675677693,15924.561422841702,0,0,0,0,0,1,0,21,20,0.025967617380243002,43,49,tcp,normal
